Date,Month,Outlet ID,Outlet Name,City,Country,Terminal Type,Service,Product,Partner,Free PAX,Paid PAX,Total PAX,Unit Selling Price,Unit Cost,Currency,Total Revenue,Total Cost,Total Margin,Has Issue,Debug Reason
"2026-02-26","Feb 2026","449912714355","Prima Vista Lounge","Bologna","Italy","International","Global Lounge","Global Lounge","LoungePair",1.0000,0.0000,1.0000,79.0000,45.0880,"USD",79.0000,45.0880,33.9120,"No",""
"2026-02-26","Feb 2026","459116418479","Executive Lounge and TFC","Dwarka","India","","Railways Lounge","Railways Lounge","ICICI",4.0000,0.0000,4.0000,399.0000,270.0000,"INR",1596.0000,1080.0000,516.0000,"No",""
"2026-02-26","Feb 2026","459438891848","Miracle Lounge Domestic","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,39.8624,"USD",50.0000,39.8624,10.1376,"No",""
"2026-02-26","Feb 2026","462664717196","Aspire Lounge","Sofia","Bulgaria","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,45.5591,"USD",50.0000,45.5591,4.4409,"No",""
"2026-02-26","Feb 2026","464078733266","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",6.0000,0.0000,6.0000,32.3500,70.8931,"USD",194.1000,425.3587,-231.2587,"No",""
"2026-02-26","Feb 2026","464078733266","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","IDFC Bank",3.0000,0.0000,3.0000,42.5000,70.8931,"USD",127.5000,212.6794,-85.1794,"No",""
"2026-02-26","Feb 2026","464078733266","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","Unimoni",2.0000,0.0000,2.0000,60.0000,70.8931,"USD",120.0000,141.7862,-21.7862,"No",""
"2026-02-26","Feb 2026","474028527147","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",8.0000,0.0000,8.0000,50.0000,46.0287,"USD",400.0000,368.2292,31.7708,"No",""
"2026-02-26","Feb 2026","474028527147","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,46.0287,"USD",36.0000,46.0287,-10.0287,"No",""
"2026-02-26","Feb 2026","493988876351","Primeclass Lounge","Ankara","Turkey","International","Global Lounge","Global Lounge","ETT",12.0000,0.0000,12.0000,50.0000,60.6926,"USD",600.0000,728.3112,-128.3112,"No",""
"2026-02-26","Feb 2026","502473741199","Primus Lounge","Bhopal","India","Domestic","Domestic Lounge","Domestic Lounge","SBI",2.0000,0.0000,2.0000,650.0000,500.0000,"INR",1300.0000,1000.0000,300.0000,"No",""
"2026-02-26","Feb 2026","502473741199","Primus Lounge","Bhopal","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",3.0000,0.0000,3.0000,800.0000,500.0000,"INR",2400.0000,1500.0000,900.0000,"No",""
"2026-02-26","Feb 2026","503842685081","Bidvest Premier Lounge","Johannesburg","South Africa","Domestic","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,34.4569,"USD",100.0000,68.9139,31.0861,"No",""
"2026-02-26","Feb 2026","505683074835","Be Relax Spa","Singapore","Singapore","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,46.0000,"USD",36.0000,46.0000,-10.0000,"No",""
"2026-02-26","Feb 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Domestic Lounge","Domestic Lounge","GrayWall",2.0000,0.0000,2.0000,2369.0000,1989.0000,"INR",4738.0000,3978.0000,760.0000,"No",""
"2026-02-26","Feb 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ETT",14.0000,0.0000,14.0000,50.0000,38.5138,"USD",700.0000,539.1932,160.8068,"No",""
"2026-02-26","Feb 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,28.1500,38.5138,"USD",56.3000,77.0276,-20.7276,"No",""
"2026-02-26","Feb 2026","506044755152","Executive Lounge","Colombo","Sri Lanka","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,38.5138,"USD",36.0000,38.5138,-2.5138,"No",""
"2026-02-26","Feb 2026","514052331791","The Escape Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,45.5610,"USD",50.0000,45.5610,4.4390,"No",""
"2026-02-26","Feb 2026","514052331791","The Escape Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,45.5610,"USD",38.0000,45.5610,-7.5610,"No",""
"2026-02-26","Feb 2026","521453002680","Primeclass Lounge","Izmir","Turkey","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,59.9747,"USD",50.0000,59.9747,-9.9747,"No",""
"2026-02-26","Feb 2026","521800807002","Executive Lounge","Agra","India","","Railways Lounge","Railways Lounge","ICICI",3.0000,0.0000,3.0000,399.0000,310.0000,"INR",1197.0000,930.0000,267.0000,"No",""
"2026-02-26","Feb 2026","521800807002","Executive Lounge","Agra","India","","Railways Lounge","Railways Lounge","SBI",3.0000,0.0000,3.0000,395.0000,310.0000,"INR",1185.0000,930.0000,255.0000,"No",""
"2026-02-26","Feb 2026","528547013877","Ahlein Premium Lounge","Cairo","Egypt","International","Global Lounge","Global Lounge","SBI",2.0000,0.0000,2.0000,34.0000,48.0000,"USD",68.0000,96.0000,-28.0000,"No",""
"2026-02-26","Feb 2026","532480721702","Bidvest Sky Lounge","Cape Town","South Africa","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,52.9322,"USD",150.0000,158.7966,-8.7966,"No",""
"2026-02-26","Feb 2026","535931347627","Ahlan Lounge At B","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,54.0245,"USD",32.3500,54.0245,-21.6745,"No",""
"2026-02-26","Feb 2026","535931347627","Ahlan Lounge At B","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,44.0000,54.0245,"USD",44.0000,54.0245,-10.0245,"No",""
"2026-02-26","Feb 2026","542761640913","Coral Finest Business Class Lounge Cosmo","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",12.0000,0.0000,12.0000,50.0000,49.1429,"USD",600.0000,589.7154,10.2846,"No",""
"2026-02-26","Feb 2026","542761640913","Coral Finest Business Class Lounge Cosmo","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,49.1429,"USD",36.0000,49.1429,-13.1429,"No",""
"2026-02-26","Feb 2026","544911561287","Business Lounge","Bishkek","Kyrgyzstan","International","Global Lounge","Global Lounge","ETT",5.0000,0.0000,5.0000,50.0000,43.7600,"USD",250.0000,218.8000,31.2000,"No",""
"2026-02-26","Feb 2026","546351499631","Marhaba Lounge","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,70.8931,"USD",32.3500,70.8931,-38.5431,"No",""
"2026-02-26","Feb 2026","547523273623","Club S E A Sala Leonardo","Milan","Italy","Domestic/International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,63.9790,"USD",100.0000,127.9579,-27.9579,"No",""
"2026-02-26","Feb 2026","549911363685","Sala VIP Azahar","Seville","Spain","International","Global Lounge","Global Lounge","ETT",9.0000,0.0000,9.0000,50.0000,64.1009,"USD",450.0000,576.9078,-126.9078,"No",""
"2026-02-26","Feb 2026","558173184061","Santiago VIP Lounge","SantiagoDeCompostela","Spain","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,64.1009,"USD",100.0000,128.2017,-28.2017,"No",""
"2026-02-26","Feb 2026","560953852329","Primeclass Business Lounge Schengen Side","Riga","Latvia","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,66.7942,"USD",150.0000,200.3827,-50.3827,"No",""
"2026-02-26","Feb 2026","568855261576","Scanderbeg VIP Lounge","Tirana","Albania","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,44.7111,"USD",50.0000,44.7111,5.2889,"No",""
"2026-02-26","Feb 2026","569941324376","Bird Lounge","Dehradun","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",6.0000,0.0000,6.0000,800.0000,515.0000,"INR",4800.0000,3090.0000,1710.0000,"No",""
"2026-02-26","Feb 2026","572280883799","Primeclass Lounge","Tbilisi","Georgia","International","Global Lounge","Global Lounge","ETT",25.0000,0.0000,25.0000,50.0000,74.5482,"USD",1250.0000,1863.7061,-613.7061,"No",""
"2026-02-26","Feb 2026","577270975132","Elysian Lounge GF Domestic Departure","Pune","India","Domestic","Domestic Lounge","Domestic Lounge","Hettich",1.0000,0.0000,1.0000,1020.0000,693.0000,"INR",1020.0000,693.0000,327.0000,"No",""
"2026-02-26","Feb 2026","577270975132","Elysian Lounge GF Domestic Departure","Pune","India","Domestic","Domestic Lounge","Domestic Lounge","SBI",1.0000,0.0000,1.0000,900.0000,693.0000,"INR",900.0000,693.0000,207.0000,"No",""
"2026-02-26","Feb 2026","580106716747","Sala VIP Canudas","Barcelona","Spain","International","Global Lounge","Global Lounge","ETT",8.0000,0.0000,8.0000,50.0000,66.1672,"USD",400.0000,529.3377,-129.3377,"No",""
"2026-02-26","Feb 2026","580106716747","Sala VIP Canudas","Barcelona","Spain","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,38.0000,66.1672,"USD",38.0000,66.1672,-28.1672,"No",""
"2026-02-26","Feb 2026","581834478760","CIP Orchid lounge 1","Da nang","Vietnam","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,40.0000,"USD",150.0000,120.0000,30.0000,"No",""
"2026-02-26","Feb 2026","581911997770","Mastercard Lounge","Prague","Czech Republic","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,49.4619,"USD",50.0000,49.4619,0.5381,"No",""
"2026-02-26","Feb 2026","583307625774","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",12.0000,0.0000,12.0000,50.0000,51.7358,"USD",600.0000,620.8296,-20.8296,"No",""
"2026-02-26","Feb 2026","583307625774","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,51.7358,"USD",28.1500,51.7358,-23.5858,"No",""
"2026-02-26","Feb 2026","587193188703","VIP Lounge No. 9","Shanghai","China","Domestic","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,47.3188,"USD",50.0000,47.3188,2.6812,"No",""
"2026-02-26","Feb 2026","589305994046","Bidvest Premier Lounge","Cape Town","South Africa","International","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,52.9322,"USD",200.0000,211.7288,-11.7288,"No",""
"2026-02-26","Feb 2026","598351969731","Travel Club Lounge","Kuala Lumpur","Malaysia","International","Global Lounge","Global Lounge","ETT",9.0000,0.0000,9.0000,50.0000,51.7358,"USD",450.0000,465.6222,-15.6222,"No",""
"2026-02-26","Feb 2026","606423774210","Miracle First And Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,46.0287,"USD",36.0000,46.0287,-10.0287,"No",""
"2026-02-26","Feb 2026","612613967011","Paahun The Executive Lounge","Jammu","India","Domestic","Domestic Lounge","Domestic Lounge","Vodafone",1.0000,0.0000,1.0000,1170.0000,495.0000,"INR",1170.0000,495.0000,675.0000,"No",""
"2026-02-26","Feb 2026","634638599884","Aspire Lounge No.41","Amsterdam","Netherlands","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,59.2209,"USD",29.2000,59.2209,-30.0209,"No",""
"2026-02-26","Feb 2026","643087599415","Coral Finest Business Class Lounge Cocoon","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,49.1429,"USD",28.1500,49.1429,-20.9930,"No",""
"2026-02-26","Feb 2026","648161205493","Take Off Bar","Varanasi","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",9.0000,0.0000,9.0000,800.0000,425.0000,"INR",7200.0000,3825.0000,3375.0000,"No",""
"2026-02-26","Feb 2026","653167245254","Aspire Lounge 2","Edinburgh","United Kingdom","International","Global Lounge","Global Lounge","LoungePair",2.0000,0.0000,2.0000,79.0000,46.6418,"USD",158.0000,93.2837,64.7163,"No",""
"2026-02-26","Feb 2026","655618467727","Kepler Club","Istanbul","Turkey","International","Global Lounge","Global Lounge","ETT",11.0000,0.0000,11.0000,50.0000,42.0000,"USD",550.0000,462.0000,88.0000,"No",""
"2026-02-26","Feb 2026","656523176250","Plaza Premium Lounge gate 1","Hong Kong","China","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,23.9500,45.0000,"USD",23.9500,45.0000,-21.0500,"No",""
"2026-02-26","Feb 2026","657405228551","IGA Pop Up Lounge","Istanbul","Turkey","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,60.3986,"USD",50.0000,60.3986,-10.3986,"No",""
"2026-02-26","Feb 2026","657780726515","Miracle First Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",3.0000,0.0000,3.0000,50.0000,46.0287,"USD",150.0000,138.0860,11.9140,"No",""
"2026-02-26","Feb 2026","666964985840","Marhaba 3","Manila","Philippines","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,44.8800,"USD",100.0000,89.7600,10.2400,"No",""
"2026-02-26","Feb 2026","669824155293","Mera Business Lounge","Cancun","Mexico","International","Global Lounge","Global Lounge","LoungePair",1.0000,0.0000,1.0000,79.0000,48.0000,"USD",79.0000,48.0000,31.0000,"No",""
"2026-02-26","Feb 2026","676393357168","Ahlan First Class Lounge Concourse D","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","ICICI",3.0000,0.0000,3.0000,32.3500,58.5276,"USD",97.0500,175.5827,-78.5327,"No",""
"2026-02-26","Feb 2026","676393357168","Ahlan First Class Lounge Concourse D","Dubai","United Arab Emirates","International","Global Lounge","Global Lounge","SBI",1.0000,0.0000,1.0000,44.0000,58.5276,"USD",44.0000,58.5276,-14.5276,"No",""
"2026-02-26","Feb 2026","679081914664","Primus Lounge Domestic Departure","Chandigarh","India","Domestic","Domestic Lounge","Domestic Lounge","Hettich",4.0000,0.0000,4.0000,1020.0000,500.0000,"INR",4080.0000,2000.0000,2080.0000,"No",""
"2026-02-26","Feb 2026","679081914664","Primus Lounge Domestic Departure","Chandigarh","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",16.0000,0.0000,16.0000,800.0000,500.0000,"INR",12800.0000,8000.0000,4800.0000,"No",""
"2026-02-26","Feb 2026","684116750022","The Canopy Lounge","Nice","France","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,51.3112,"USD",50.0000,51.3112,-1.3112,"No",""
"2026-02-26","Feb 2026","688451582425","Primeclass Lounge","Batumi","Georgia","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,59.1500,"USD",100.0000,118.3000,-18.3000,"No",""
"2026-02-26","Feb 2026","692782356130","Sala VIP Pau Casals","Barcelona","Spain","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,66.1672,"USD",100.0000,132.3344,-32.3344,"No",""
"2026-02-26","Feb 2026","701575592007","Bird Lounge","Bhubaneswar","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",5.0000,0.0000,5.0000,800.0000,515.0000,"INR",4000.0000,2575.0000,1425.0000,"No",""
"2026-02-26","Feb 2026","702222692943","Pearl Lounge T2","Stockholm","Sweden","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,63.4965,"USD",50.0000,63.4965,-13.4965,"No",""
"2026-02-26","Feb 2026","703632412120","Plaza Premium Lounge","Riyadh","Saudi Arabia","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,32.3500,45.0000,"USD",32.3500,45.0000,-12.6500,"No",""
"2026-02-26","Feb 2026","703632412120","Plaza Premium Lounge","Riyadh","Saudi Arabia","International","Global Lounge","Global Lounge","SBI",2.0000,0.0000,2.0000,44.0000,45.0000,"USD",88.0000,90.0000,-2.0000,"No",""
"2026-02-26","Feb 2026","708213312848","Skyserv Melina Merkouri Lounge Hall B","Athens","Greece","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,76.8870,"USD",100.0000,153.7740,-53.7740,"No",""
"2026-02-26","Feb 2026","709866351217","The Coral Executive Lounge","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,45.3248,"USD",28.1500,45.3248,-17.1748,"No",""
"2026-02-26","Feb 2026","709866351217","The Coral Executive Lounge","Bangkok","Thailand","Domestic","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,45.3248,"USD",36.0000,45.3248,-9.3248,"No",""
"2026-02-26","Feb 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","AU",11.0000,0.0000,11.0000,475.0000,321.0000,"INR",5225.0000,3531.0000,1694.0000,"No",""
"2026-02-26","Feb 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","ICICI",22.0000,0.0000,22.0000,399.0000,321.0000,"INR",8778.0000,7062.0000,1716.0000,"No",""
"2026-02-26","Feb 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","IDFC Bank",12.0000,0.0000,12.0000,375.0000,321.0000,"INR",4500.0000,3852.0000,648.0000,"No",""
"2026-02-26","Feb 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","RBL",2.0000,0.0000,2.0000,460.0000,321.0000,"INR",920.0000,642.0000,278.0000,"No",""
"2026-02-26","Feb 2026","717371822392","IRCTC Executive Lounge","Jaipur","India","","Railways Lounge","Railways Lounge","SBI",3.0000,0.0000,3.0000,395.0000,321.0000,"INR",1185.0000,963.0000,222.0000,"No",""
"2026-02-26","Feb 2026","717601274705","Elysian Lounge FF Domestic Departure","Pune","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",45.0000,0.0000,45.0000,800.0000,693.0000,"INR",36000.0000,31185.0000,4815.0000,"No",""
"2026-02-26","Feb 2026","720845168134","Primeclass Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","ICICI",2.0000,0.0000,2.0000,32.3500,64.4253,"USD",64.7000,128.8507,-64.1507,"No",""
"2026-02-26","Feb 2026","720845168134","Primeclass Lounge","Muscat","Oman","International","Global Lounge","Global Lounge","SBI",3.0000,0.0000,3.0000,44.0000,64.4253,"USD",132.0000,193.2760,-61.2760,"No",""
"2026-02-26","Feb 2026","720965573161","Skycourt Lounge","Budapest","Hungary","International","Global Lounge","Global Lounge","LoungePair",2.0000,0.0000,2.0000,79.0000,59.8804,"USD",158.0000,119.7609,38.2391,"No",""
"2026-02-26","Feb 2026","722370313460","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",4.0000,0.0000,4.0000,28.1500,45.4928,"USD",112.6000,181.9712,-69.3712,"No",""
"2026-02-26","Feb 2026","722370313460","Ambassador Transit Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","IDFC Bank",5.0000,0.0000,5.0000,36.0000,45.4928,"USD",180.0000,227.4641,-47.4641,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","AU",4.0000,0.0000,4.0000,475.0000,297.0000,"INR",1900.0000,1188.0000,712.0000,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","HDFC",2.0000,0.0000,2.0000,500.0000,297.0000,"INR",1000.0000,594.0000,406.0000,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","ICICI",18.0000,0.0000,18.0000,399.0000,297.0000,"INR",7182.0000,5346.0000,1836.0000,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","IDFC Bank",13.0000,0.0000,13.0000,350.0000,297.0000,"INR",4550.0000,3861.0000,689.0000,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","RBL",1.0000,0.0000,1.0000,460.0000,297.0000,"INR",460.0000,297.0000,163.0000,"No",""
"2026-02-26","Feb 2026","723776662804","IRCTC Executive Lounge","Kolkata","India","","Railways Lounge","Railways Lounge","SBI",2.0000,0.0000,2.0000,395.0000,297.0000,"INR",790.0000,594.0000,196.0000,"No",""
"2026-02-26","Feb 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ETT",13.0000,0.0000,13.0000,50.0000,49.1429,"USD",650.0000,638.8583,11.1417,"No",""
"2026-02-26","Feb 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,49.1429,"USD",28.1500,49.1429,-20.9930,"No",""
"2026-02-26","Feb 2026","728499294322","Coral Finest Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,49.1429,"USD",36.0000,49.1429,-13.1429,"No",""
"2026-02-26","Feb 2026","731771846381","Primus Lounge","Agartala","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",2.0000,0.0000,2.0000,800.0000,500.0000,"INR",1600.0000,1000.0000,600.0000,"No",""
"2026-02-26","Feb 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","ETT",94.0000,0.0000,94.0000,50.0000,40.3264,"USD",4700.0000,3790.6798,909.3202,"No",""
"2026-02-26","Feb 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","ICICI",5.0000,0.0000,5.0000,28.1500,40.3264,"USD",140.7500,201.6319,-60.8819,"No",""
"2026-02-26","Feb 2026","732866954881","The Coral Executive Lounge","Phuket","Thailand","International","Global Lounge","Global Lounge","IDFC Bank",4.0000,0.0000,4.0000,36.0000,40.3264,"USD",144.0000,161.3055,-17.3055,"No",""
"2026-02-26","Feb 2026","733377619352","Luxx Lounge","Frankfurt","Germany","Domestic/International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,45.3295,"USD",50.0000,45.3295,4.6705,"No",""
"2026-02-26","Feb 2026","733377619352","Luxx Lounge","Frankfurt","Germany","Domestic/International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,45.3295,"USD",29.2000,45.3295,-16.1295,"No",""
"2026-02-26","Feb 2026","740135255523","SH Premium Lounge Buon Ma Thuot","Dak Lak","Vietnam","Domestic","Global Lounge","Global Lounge","LoungePair",1.0000,0.0000,1.0000,79.0000,32.0000,"USD",79.0000,32.0000,47.0000,"No",""
"2026-02-26","Feb 2026","743294197016","Travel Club Lounge","Kota Kinabalu","Malaysia","International","Global Lounge","Global Lounge","ETT",1.0000,0.0000,1.0000,50.0000,47.1841,"USD",50.0000,47.1841,2.8159,"No",""
"2026-02-26","Feb 2026","745668571691","Club S.e.a. Sala Montale","Milan","Italy","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,63.9790,"USD",29.2000,63.9790,-34.7790,"No",""
"2026-02-26","Feb 2026","753369703835","Absheron Lounge","Baku","Azerbaijan","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,30.2500,53.0000,"USD",30.2500,53.0000,-22.7500,"No",""
"2026-02-26","Feb 2026","756856187985","Juneyao Air No 72 VIP Lounge","Shanghai","China","International","Global Lounge","Global Lounge","ETT",18.0000,0.0000,18.0000,50.0000,44.0000,"USD",900.0000,792.0000,108.0000,"No",""
"2026-02-26","Feb 2026","762211912212","SH Premium Lounge Ha Noi","Hanoi","Vietnam","International","Global Lounge","Global Lounge","SBI",2.0000,0.0000,2.0000,34.0000,46.0000,"USD",68.0000,92.0000,-24.0000,"No",""
"2026-02-26","Feb 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,53.7979,"USD",28.1500,53.7979,-25.6479,"No",""
"2026-02-26","Feb 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","IDFC Bank",1.0000,0.0000,1.0000,36.0000,53.7979,"USD",36.0000,53.7979,-17.7979,"No",""
"2026-02-26","Feb 2026","774694890470","SATS Premier Lounge","Singapore","Singapore","International","Global Lounge","Global Lounge","LoungePair",2.0000,0.0000,2.0000,79.0000,53.7979,"USD",158.0000,107.5958,50.4042,"No",""
"2026-02-26","Feb 2026","788520092671","The Lounge","Ras Al Khaimah","United Arab Emirates","International","Global Lounge","Global Lounge","SBI",2.0000,0.0000,2.0000,44.0000,42.3022,"USD",88.0000,84.6045,3.3955,"No",""
"2026-02-26","Feb 2026","807572643039","Plaza Premium Lounge","Cebu","Philippines","Domestic","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,28.1500,45.0000,"USD",28.1500,45.0000,-16.8500,"No",""
"2026-02-26","Feb 2026","810591458065","Plaza Premium Lounge","Addis Ababa","Ethiopia","International","Global Lounge","Global Lounge","ETT",8.0000,0.0000,8.0000,50.0000,43.0000,"USD",400.0000,344.0000,56.0000,"No",""
"2026-02-26","Feb 2026","814228801121","The Sens Leisure Lounge","Kien Giang","Vietnam","International","Global Lounge","Global Lounge","ETT",17.0000,0.0000,17.0000,50.0000,41.7600,"USD",850.0000,709.9200,140.0800,"No",""
"2026-02-26","Feb 2026","817235454536","Marhaba Lounge","Geneva","Switzerland","International","Global Lounge","Global Lounge","ETT",2.0000,0.0000,2.0000,50.0000,50.3100,"USD",100.0000,100.6200,-0.6200,"No",""
"2026-02-26","Feb 2026","817867641145","Premium Lounge","Vadodara","India","Domestic","Domestic Lounge","Domestic Lounge","Scapia",6.0000,0.0000,6.0000,800.0000,500.0000,"INR",4800.0000,3000.0000,1800.0000,"No",""
"2026-02-26","Feb 2026","827470098166","Bidvest CPT Domestic Lounge","Cape Town","South Africa","Domestic","Global Lounge","Global Lounge","ETT",4.0000,0.0000,4.0000,50.0000,34.4569,"USD",200.0000,137.8278,62.1722,"No",""
"2026-02-26","Feb 2026","828362272782","VIP Lounge No. 135","Shanghai","China","International","Global Lounge","Global Lounge","ETT",17.0000,0.0000,17.0000,50.0000,61.9783,"USD",850.0000,1053.6304,-203.6304,"No",""
"2026-02-26","Feb 2026","834277685599","Miracle Business Class Lounge","Bangkok","Thailand","International","Global Lounge","Global Lounge","ICICI",2.0000,2.0000,4.0000,28.1500,46.0287,"USD",112.6000,184.1146,-71.5146,"No",""
"2026-02-26","Feb 2026","839341592989","Plaza Premium Lounge","London","United Kingdom","International","Global Lounge","Global Lounge","ICICI",1.0000,0.0000,1.0000,29.2000,45.5000,"USD",29.2000,45.5000,-16.3000,"No",""
